timestamp,num_process,num_fds,num_conn,num_ssh,num_active_users,cpu_usage,cpu_load,ram,tx_bytes,rx_bytes,failed_logins
71887,172,29188,1,0,1,0.0,0.5,35.2,567,2781,0
71911,172,29188,1,0,1,0.0,0.0,35.2,747,2409,0
71934,172,29265,1,0,1,0.0,0.0,35.2,597,2187,0
71957,172,29188,1,0,1,0.0,0.0,35.2,807,2925,0
71980,172,29188,1,0,1,0.0,0.0,35.2,657,2679,0
72003,172,29188,1,0,1,0.0,0.0,35.2,807,2925,0
72026,171,29185,1,0,1,0.0,0.0,35.2,657,2505,0
72049,171,29185,1,0,1,0.3,0.5,35.2,747,2157,0
72072,171,29185,1,0,1,0.3,0.0,35.2,747,2163,0
72095,171,29185,1,0,1,0.0,0.0,35.2,627,2433,0
72119,171,29185,1,0,1,0.3,0.0,35.2,747,2577,0
72142,171,29185,1,0,1,0.0,0.0,35.2,717,2799,0
72165,171,29185,1,0,1,0.0,0.0,35.2,747,2853,0
72188,171,29185,1,0,1,0.0,0.0,35.2,627,2433,0
72211,171,29185,1,0,1,0.3,0.0,35.2,657,2169,0
72234,171,29185,1,0,1,0.3,0.5,35.2,717,2127,0
72257,171,29185,1,0,1,0.0,0.5,35.2,597,2205,0
72280,171,29185,1,0,1,0.0,0.5,35.2,717,2753,0
72303,171,29185,1,0,1,0.0,0.0,35.2,597,2619,0
72326,172,29188,1,0,1,0.0,0.0,35.2,717,2565,0
72349,172,29188,1,0,1,0.0,0.0,35.2,597,2661,0
72372,172,29188,1,0,1,0.0,0.0,35.2,717,2187,0
72395,172,29188,1,0,1,0.0,0.0,35.2,687,2037,0
72418,172,29188,1,0,1,0.3,0.0,35.2,747,2925,0
72441,172,29188,1,0,1,0.0,0.0,35.2,657,2733,0
72464,172,29188,1,0,1,0.0,0.5,35.2,747,2829,0
72487,172,29188,1,0,1,0.0,0.0,35.2,567,2409,0
72510,172,29188,1,0,1,0.0,0.0,35.2,657,2343,0
72534,172,29265,1,0,1,0.0,0.0,35.2,597,2043,0
72557,172,29188,1,0,1,0.0,0.0,35.2,657,2427,0
72580,172,29188,1,0,1,0.0,0.5,35.2,657,2307,0
72603,172,29188,1,0,1,0.0,0.0,35.2,747,2865,0
72626,171,29185,1,0,1,0.0,0.0,35.2,567,2511,0
72649,171,29185,1,0,1,0.0,0.0,35.2,747,2355,0
72672,171,29185,1,0,1,0.0,0.0,35.2,567,2181,0
72695,171,29185,1,0,1,0.0,0.0,35.2,747,2769,0
72718,171,29185,1,0,1,0.0,0.0,35.2,567,2235,0
72741,171,29185,1,0,1,0.0,0.0,35.2,747,2871,0
72764,171,29185,1,0,1,0.0,0.0,35.2,747,2631,0
72787,171,29185,1,0,1,0.0,0.0,35.2,657,2577,0
72810,171,29185,1,0,1,0.0,0.5,35.2,747,2463,0
72833,171,29185,1,0,1,0.0,0.0,35.2,657,2127,0
72857,171,29185,1,0,1,0.0,0.0,35.2,747,2217,0
72880,171,29185,1,0,1,0.0,0.0,35.2,567,2561,0
72903,171,29185,1,0,1,0.0,0.0,35.2,807,2811,0
72926,172,29188,1,0,1,0.0,0.0,35.2,597,2481,0
72949,172,29188,1,0,1,0.0,0.0,35.2,657,2481,0
72972,172,29188,1,0,1,0.0,0.0,35.2,627,2547,0
72996,172,29188,1,0,1,0.0,0.0,35.2,597,2403,0
73019,172,29188,1,0,1,0.3,0.0,35.2,657,2007,0
73042,172,29188,1,0,1,0.0,0.0,35.2,717,3135,0
73065,172,29188,1,0,1,0.0,0.5,35.2,687,2343,0
73089,172,29188,1,0,1,0.0,0.0,35.2,657,2661,0
73112,172,29188,1,0,1,0.0,0.0,35.2,807,2235,0
73135,172,29265,1,0,1,0.0,0.5,35.2,597,1929,0
73158,172,29188,1,0,1,0.0,0.5,35.2,657,2169,0
73181,172,29188,1,0,1,0.0,0.5,35.2,567,2115,0
73204,172,29188,1,0,1,0.0,0.0,35.2,747,2517,0
73228,171,29185,1,0,1,0.0,0.0,35.2,657,2895,0
73251,171,29185,1,0,1,0.0,0.5,35.2,657,2721,0
73274,171,29185,1,0,1,0.0,0.5,35.2,657,2319,0
73297,171,29185,1,0,1,0.0,0.5,35.2,657,2091,0
73320,171,29185,1,0,1,0.0,1.0,35.2,747,2181,0
73343,171,29185,1,0,1,0.0,0.5,35.2,657,2325,0
73366,171,29185,1,0,1,0.0,0.5,35.2,747,2907,0
73390,170,29182,1,0,1,0.0,0.5,35.2,657,2799,0
73413,171,29185,1,0,1,0.0,0.5,35.2,807,2829,0
73436,171,29185,1,0,1,0.0,1.0,35.2,657,1797,0
73459,171,29185,1,0,1,0.0,0.5,35.2,657,2271,0
73482,171,29185,1,0,1,0.0,0.5,35.2,657,2063,0
73505,171,29185,1,0,1,0.3,0.5,35.2,687,2457,0
73528,171,29185,1,0,1,0.0,0.5,35.2,657,2643,0
73551,171,29185,1,0,1,0.0,0.0,35.2,747,2967,0
73575,172,29188,1,0,1,0.0,0.0,35.2,747,2553,0
73598,172,29188,1,0,1,0.0,0.0,35.2,657,2187,0
73621,172,29188,1,0,1,0.3,0.5,35.2,687,2553,0
73644,172,29188,1,0,1,0.0,0.0,35.2,567,1881,0
73667,172,29188,1,0,1,0.0,0.0,35.2,747,2871,0
73690,172,29188,1,0,1,0.0,0.0,35.2,657,2913,0
73713,172,29188,1,0,1,0.0,0.0,35.2,747,2655,0
73737,172,29188,1,0,1,0.0,0.0,35.2,597,2007,0
73760,172,29188,1,0,1,0.0,0.0,35.2,657,2265,0
73783,172,29188,1,0,1,0.0,0.0,35.2,657,2301,0
73806,172,29188,1,0,1,0.3,0.5,35.2,747,2847,0
73829,172,29188,1,0,1,0.0,0.0,35.2,657,2739,0
73852,172,29188,1,0,1,0.0,0.0,35.2,807,2733,0
73875,171,29185,1,0,1,0.0,0.0,35.2,597,2187,0
73898,171,29185,1,0,1,0.0,0.0,35.2,717,2127,0
73921,171,29185,1,0,1,0.0,0.0,35.2,657,2385,0
73945,171,29185,1,0,1,0.0,0.0,35.2,567,1863,0
73968,171,29185,1,0,1,0.0,0.0,35.2,747,2847,0
73991,171,29185,1,0,1,0.0,0.5,35.2,717,2427,0
74014,171,29185,1,0,1,0.0,0.0,35.2,687,2715,0
74037,171,29185,1,0,1,0.0,0.0,35.2,717,2169,0
74060,171,29185,1,0,1,0.0,0.0,35.2,687,2061,0
74083,172,29188,1,0,1,0.3,0.0,35.2,717,2803,0
74106,172,29188,1,0,1,0.0,0.5,35.2,597,2067,0
74129,172,29188,1,0,1,0.0,0.5,35.2,717,2307,0
74152,172,29188,1,0,1,0.0,0.0,35.2,687,2925,0
74176,172,29188,1,0,1,0.0,0.0,35.2,717,2541,0
74199,172,29188,1,0,1,0.0,0.0,35.2,507,2313,0
74222,172,29188,1,0,1,0.0,0.0,35.2,807,2265,0
74245,172,29188,1,0,1,0.0,0.0,35.2,507,2199,0
74268,172,29188,1,0,1,0.0,0.0,35.2,717,2067,0
74291,172,29188,1,0,1,0.0,1.0,35.2,507,2037,0
74315,172,29188,1,0,1,0.0,0.5,35.2,717,2265,0
74338,172,29188,1,0,1,0.0,1.0,35.2,597,2127,0
74361,172,29188,1,0,1,0.0,1.0,35.2,717,2289,0
74384,172,29188,1,0,1,0.0,1.0,35.2,507,2289,0
74407,171,29185,1,0,1,0.0,1.0,35.2,807,2337,0
74430,171,29185,1,0,1,0.0,1.0,35.2,657,2187,0
74453,171,29185,1,0,1,0.0,1.0,35.2,747,2865,0
74477,171,29185,1,0,1,0.0,1.0,35.2,747,3027,0
74502,172,29188,2,0,1,0.3,1.0,35.3,147015,16024,0
74525,172,29188,2,0,1,0.0,1.0,35.2,681,1829,0
74548,172,29188,1,0,1,0.0,0.5,35.2,804,2236,0
74572,172,29188,1,0,1,0.0,1.0,35.2,657,2439,0
74595,172,29188,1,0,1,0.0,1.0,35.2,567,2529,0
74618,172,29188,1,0,1,0.0,0.5,35.2,747,2925,0
74641,172,29188,1,0,1,0.0,1.0,35.2,747,2475,0
74664,172,29188,1,0,1,0.0,0.5,35.2,567,2401,0
74687,172,29188,1,0,1,0.0,0.5,35.2,747,2301,0
74710,172,29188,1,0,1,0.0,0.5,35.2,741,2169,0
74738,172,29188,1,0,1,0.0,0.5,35.3,801,2955,0
74767,172,29188,1,0,1,0.0,1.0,35.3,687,2883,0
74790,172,29188,1,0,1,0.0,1.0,35.3,657,2601,0
74813,171,29185,1,0,1,0.0,1.0,35.3,747,2415,0
74836,171,29185,1,0,1,0.0,1.0,35.2,747,2163,0
74859,171,29185,1,0,1,0.0,0.5,35.2,657,2505,0
74883,171,29185,1,0,1,0.0,0.5,35.2,567,1803,0
74906,172,29188,1,0,1,0.0,0.5,35.2,657,2583,0
74929,172,29265,1,0,1,0.0,0.5,35.2,747,2943,0
74952,172,29188,1,0,1,0.0,0.5,35.3,597,2613,0
74975,172,29188,1,0,1,0.0,0.5,35.2,869,2769,0
74998,172,29188,1,0,1,0.0,0.5,35.3,597,2091,0
75021,172,29188,1,0,1,0.0,0.0,35.3,807,2793,0
75044,172,29188,1,0,1,0.0,0.0,35.2,597,2385,0
75067,172,29188,1,0,1,0.0,0.0,35.3,717,2445,0
75091,172,29188,1,0,1,0.0,0.0,35.3,597,2817,0
75114,172,29188,1,0,1,0.0,0.0,35.3,807,2457,0
75137,172,29188,1,0,1,0.0,0.0,35.3,687,2589,0
75160,172,29188,1,0,1,0.0,0.0,35.3,627,2649,0
75183,172,29188,1,0,1,0.0,0.0,35.2,597,2331,0
75206,171,29185,1,0,1,0.0,0.0,35.3,717,2565,0
75230,171,29185,1,0,1,0.0,0.0,35.2,597,2421,0
75253,171,29185,1,0,1,0.0,0.0,35.2,717,2505,0
75276,171,29185,1,0,1,0.0,0.0,35.2,687,2737,0
75299,171,29185,1,0,1,0.0,0.0,35.2,951,2541,0
75327,172,29188,1,0,1,0.0,0.5,35.2,597,2505,0
75350,172,29188,1,0,1,0.0,0.0,35.2,717,2109,0
75373,172,29188,1,0,1,0.0,0.0,35.2,567,2235,0
75396,172,29188,1,0,1,0.0,0.0,35.2,717,2721,0
75419,172,29188,1,0,1,0.3,0.0,35.2,567,2235,0
75442,172,29188,1,0,1,0.0,0.5,35.2,717,2367,0
75465,172,29188,1,0,1,0.0,0.0,35.2,657,2403,0
75488,172,29188,1,0,1,0.0,0.0,35.2,717,2247,0
75511,172,29188,1,0,1,0.0,0.0,35.2,567,1923,0
75540,172,29188,1,0,1,0.0,0.0,35.2,892,3045,0
75563,172,29188,1,0,1,0.0,0.0,35.2,747,2847,0
75586,172,29188,1,0,1,0.0,0.0,35.2,657,2421,0
75609,172,29188,1,0,1,0.0,0.0,35.2,657,2643,0
75632,171,29185,1,0,1,0.3,0.0,35.2,802,2895,0
75660,171,29185,1,0,1,0.0,0.0,35.2,657,1797,0
75683,171,29185,1,0,1,0.0,0.0,35.2,657,3015,0
75706,171,29185,1,0,1,0.3,0.0,35.2,657,2523,0
75729,171,29185,1,0,1,0.0,0.0,35.2,747,2793,0
75752,171,29185,1,0,1,0.0,0.5,35.2,747,2391,0
75775,171,29185,1,0,1,0.0,0.0,35.2,657,2835,0
75798,171,29185,1,0,1,0.0,0.0,35.2,747,2769,0
75822,171,29185,1,0,1,0.0,0.5,35.2,567,1509,0
75845,171,29185,1,0,1,0.3,0.5,35.2,657,2679,0
75868,171,29185,1,0,1,0.0,0.5,35.2,657,2729,0
75891,171,29185,1,0,1,0.0,0.0,35.2,657,2445,0
75915,172,29188,1,0,1,0.3,0.0,35.2,657,2775,0
75938,172,29188,1,0,1,0.0,0.0,35.2,567,2355,0
75961,172,29188,1,0,1,0.0,0.0,35.2,657,2289,0
75984,172,29188,1,0,1,0.0,0.0,35.2,657,2169,0
76007,172,29188,1,0,1,0.0,0.0,35.2,657,2463,0
76030,172,29188,1,0,1,0.0,0.0,35.2,747,2835,0
76053,172,29188,1,0,1,0.0,0.0,35.2,747,2667,0
76076,172,29188,1,0,1,0.0,0.0,35.2,657,2187,0
76099,172,29188,1,0,1,0.0,0.0,35.2,747,2871,0
76123,172,29265,1,0,1,0.0,0.5,35.2,657,2445,0
76146,172,29188,1,0,1,0.0,0.5,35.2,657,2481,0
76169,172,29188,1,0,1,0.0,0.5,35.2,657,2775,0
76192,172,29188,1,0,1,0.0,0.5,35.2,747,2613,0
76215,172,29188,1,0,1,0.0,0.0,35.2,802,2385,0
76244,172,29188,1,0,1,0.0,0.5,35.2,507,2469,0
76267,172,29188,1,0,1,0.0,0.5,35.2,892,2841,0
76295,172,29188,1,0,1,0.0,0.0,35.2,687,2457,0
76318,172,29188,1,0,1,0.3,0.5,35.2,567,2709,0
76341,172,29188,1,0,1,0.0,0.0,35.2,747,2967,0
76365,172,29188,1,0,1,0.0,0.0,35.2,567,1983,0
76388,172,29188,1,0,1,0.0,0.5,35.2,747,2433,0
76411,172,29188,1,0,1,0.0,0.5,35.2,657,2859,0
76434,172,29188,1,0,1,0.0,0.5,35.2,657,1995,0
76457,171,29185,1,0,1,0.0,0.5,35.2,657,2487,0
76480,171,29185,1,0,1,0.0,0.0,35.2,892,3533,0
76508,172,29188,1,0,1,0.0,0.5,35.2,687,2805,0
76531,172,29188,1,0,1,0.0,0.0,35.2,717,2505,0
76554,172,29188,1,0,1,0.0,0.0,35.2,687,2355,0
76577,172,29188,1,0,1,0.3,0.0,35.2,627,2277,0
76600,172,29188,1,0,1,0.0,0.0,35.2,597,3279,0
76623,172,29188,1,0,1,0.0,0.5,35.2,717,4095,0
76646,172,29188,1,0,1,0.0,0.0,35.2,687,4125,0
76669,172,29188,1,0,1,0.0,0.0,35.2,807,3219,0
76692,172,29188,1,0,1,0.0,0.0,35.2,507,2235,0
76715,172,29188,1,0,1,0.0,0.0,35.2,717,2541,0
76738,172,29188,1,0,1,0.0,0.0,35.2,597,2277,0
76761,172,29188,1,0,1,0.0,0.0,35.2,717,3081,0
76784,172,29188,1,0,1,0.0,0.0,35.2,597,2583,0
76807,172,29188,1,0,1,0.0,0.0,35.2,807,2799,0
76831,171,29185,1,0,1,0.2,0.0,35.2,507,2271,0
76854,171,29185,1,0,1,0.0,0.0,35.2,807,2337,0
76877,171,29185,1,0,1,0.0,0.0,35.2,597,2613,0
76900,171,29185,1,0,1,0.0,0.0,35.2,717,2523,0
76923,171,29185,1,0,1,0.0,0.5,35.2,597,2343,0
76946,171,29185,1,0,1,0.0,0.0,35.2,807,3891,0
76969,171,29185,1,0,1,0.0,0.0,35.2,687,2691,0
76993,171,29185,1,0,1,0.0,0.0,35.2,717,2505,0
77016,171,29185,1,0,1,0.0,0.0,35.2,687,3033,0
77039,171,29185,1,0,1,0.5,0.0,35.2,717,3939,0
77062,172,29188,1,0,1,0.0,0.0,35.2,507,2133,0
77085,172,29188,1,0,1,0.0,0.0,35.2,717,2873,0
77108,172,29188,1,0,1,0.0,0.0,35.2,597,2283,0
77131,172,29188,1,0,1,0.0,0.0,35.2,627,2061,0
77154,172,29188,1,0,1,0.0,0.0,35.2,597,2343,0
77177,172,29188,1,0,1,0.0,0.0,35.2,717,2523,0
77200,172,29188,1,0,1,0.0,0.0,35.2,687,2277,0
77223,172,29188,1,0,1,0.0,0.5,35.2,627,2259,0
77247,172,29188,1,0,1,0.0,0.5,35.2,687,4245,0
77270,172,29188,1,0,1,0.0,0.5,35.2,807,2595,0
77293,172,29188,1,0,1,0.0,0.0,35.2,597,2229,0
77316,172,29188,1,0,1,0.0,0.0,35.2,807,2475,0
77339,172,29188,1,0,1,0.3,0.0,35.2,597,2601,0
77362,172,29188,1,0,1,0.0,0.0,35.2,717,2031,0
77385,171,29185,1,0,1,0.0,0.0,35.2,597,2601,0
77408,171,29185,1,0,1,0.0,0.5,35.2,807,3141,0
77431,171,29185,1,0,1,0.0,0.0,35.2,597,2403,0
77454,171,29185,1,0,1,0.0,0.0,35.2,807,2673,0
77478,171,29185,1,0,1,0.0,0.0,35.2,597,2439,0
77501,171,29185,1,0,1,0.0,0.0,35.2,717,2763,0
77524,171,29185,1,0,1,0.0,0.0,35.2,507,1917,0
77547,171,29185,1,0,1,0.0,0.0,35.2,807,2985,0
77570,171,29185,1,0,1,0.0,0.0,35.2,687,2865,0
77593,171,29185,1,0,1,0.0,0.0,35.2,717,2523,0
77616,171,29185,1,0,1,0.0,0.0,35.2,687,2493,0
77639,171,29185,1,0,1,0.0,0.0,35.2,802,2679,0
77667,171,29185,1,0,1,0.3,0.5,35.2,687,2485,0
77690,171,29185,1,0,1,0.0,0.5,35.2,717,2625,0
77713,172,29188,1,0,1,0.3,0.5,35.2,597,2583,0
77736,172,29188,1,0,1,0.0,0.0,35.2,747,2607,0
77759,172,29188,1,0,1,0.3,0.5,35.2,627,1935,0
77782,172,29188,1,0,1,0.0,0.5,35.2,597,2247,0
77805,172,29188,1,0,1,0.0,0.0,35.2,657,2445,0
77828,172,29188,1,0,1,0.0,0.0,35.2,867,2415,0
77852,172,29188,1,0,1,0.0,0.0,35.2,507,2217,0
77875,172,29188,1,0,1,0.0,0.0,35.2,747,2907,0
77898,172,29188,1,0,1,0.0,0.0,35.2,627,2451,0
77921,172,29265,1,0,1,0.3,0.0,35.2,687,2475,0
77944,173,29191,1,0,1,0.3,0.0,35.2,567,2169,0
77967,173,29191,1,0,1,0.0,0.0,35.2,807,2883,0
77991,173,29191,1,0,1,0.0,0.0,35.2,687,2595,0
78014,173,29191,1,0,1,0.0,0.0,35.2,657,2469,0
78037,173,29191,1,0,1,0.0,0.0,35.2,807,3147,0
78065,173,29191,1,0,1,0.0,0.0,35.2,977,3147,0
78093,173,29191,1,0,1,0.0,0.0,35.2,567,2271,0
78119,173,29191,2,0,1,0.3,0.5,35.3,152097,16909,0
78142,173,29191,2,0,1,0.0,0.0,35.3,919,3621,0
78165,173,29191,1,0,1,0.0,0.0,35.3,803,2901,0
78188,173,29191,1,0,1,0.0,0.0,35.3,597,2781,0
78211,172,29188,1,0,1,0.0,0.0,35.3,717,2583,0
78234,172,29188,1,0,1,0.0,0.0,35.3,657,2127,0
78257,171,29185,1,0,1,0.0,0.0,35.3,567,2253,0
78280,171,29185,1,0,1,0.0,0.0,35.3,747,3169,0
78303,171,29185,1,0,1,0.0,0.0,35.3,717,2247,0
78326,172,29188,1,0,1,0.0,0.0,35.3,597,2481,0
78349,172,29188,1,0,1,0.0,0.0,35.3,717,2565,0
78372,172,29188,1,0,1,0.0,0.0,35.3,687,2733,0
78396,172,29188,1,0,1,0.0,0.0,35.3,717,2529,0
78419,172,29188,1,0,1,0.3,0.0,35.3,687,2571,0
78442,172,29188,1,0,1,0.0,0.0,35.2,807,2145,0
78465,172,29188,1,0,1,0.3,0.0,35.2,597,1755,0
78488,172,29188,1,0,1,0.0,0.0,35.2,869,2793,0
78511,172,29188,1,0,1,0.0,0.0,35.2,507,2175,0
78534,172,29265,1,0,1,0.0,0.0,35.2,717,2457,0
78557,172,29188,1,0,1,0.0,0.0,35.2,597,1875,0
78580,172,29188,1,0,1,0.0,0.0,35.2,717,2757,0
78603,172,29188,1,0,1,0.0,0.0,35.2,597,2559,0
78626,171,29185,1,0,1,0.0,0.0,35.2,807,2493,0
78649,171,29185,1,0,1,0.0,0.0,35.2,657,2781,0
78672,171,29185,1,0,1,0.0,0.0,35.2,747,2757,0
78695,171,29185,1,0,1,0.3,0.5,35.2,657,2541,0
78718,171,29185,1,0,1,0.3,0.0,35.2,807,2535,0
78741,171,29185,1,0,1,0.3,0.0,35.2,507,2019,0
78764,171,29185,1,0,1,0.0,0.0,35.2,807,2559,0
78787,171,29185,1,0,1,0.0,0.0,35.2,687,2769,0
78810,171,29185,1,0,1,0.0,0.0,35.2,717,3441,0
78833,171,29185,1,0,1,0.0,0.0,35.2,567,2457,0
78856,171,29185,1,0,1,0.0,0.0,35.2,657,3123,0
78879,171,29185,1,0,1,0.0,0.0,35.2,747,3115,0
78902,171,29185,1,0,1,0.3,0.0,35.2,717,2769,0
78925,172,29188,1,0,1,0.0,0.0,35.2,892,3075,0
78953,172,29188,1,0,1,0.3,0.0,35.2,507,2451,0
78977,172,29188,1,0,1,0.0,0.0,35.2,567,2457,0
79000,172,29188,1,0,1,0.5,0.0,35.2,807,2769,0
79023,172,29188,1,0,1,0.0,0.0,35.2,597,2265,0
79046,172,29188,1,0,1,0.0,0.0,35.2,717,2481,0
79069,172,29188,1,0,1,0.0,0.0,35.2,657,2271,0
79092,172,29188,1,0,1,0.0,0.0,35.2,747,2439,0
79116,172,29188,1,0,1,0.0,0.0,35.2,981,2721,0
79139,172,29188,1,0,1,0.3,0.0,35.2,777,2559,0
79162,172,29188,1,0,1,0.0,0.0,35.2,597,2331,0
79185,172,29188,1,0,1,0.0,0.0,35.2,1071,2319,0
79208,172,29188,1,0,1,0.0,0.0,35.2,717,2601,0
79231,171,29185,1,0,1,0.0,0.0,35.2,597,2265,0
79254,171,29185,1,0,1,0.0,0.0,35.2,1131,2517,0
79277,171,29185,1,0,1,0.0,0.0,35.2,507,2313,0
79300,171,29185,1,0,1,0.0,0.5,35.2,1131,2673,0
79323,171,29185,1,0,1,0.0,0.0,35.2,597,2559,0
79346,171,29185,1,0,1,0.0,0.5,35.2,747,2577,0
79369,171,29185,1,0,1,0.0,0.0,35.2,981,2727,0
79392,171,29185,1,0,1,0.0,0.0,35.2,747,3231,0
79415,171,29185,1,0,1,0.3,0.0,35.2,981,2931,0
79438,171,29185,1,0,1,0.3,0.0,35.2,657,2091,0
79461,171,29185,1,0,1,0.3,0.0,35.2,657,2619,0
79484,171,29185,1,0,1,0.0,0.0,35.2,1071,2411,0
79507,172,29188,1,0,1,0.0,0.0,35.2,657,2715,0
79531,172,29188,1,0,1,0.0,0.0,35.2,657,2499,0
79554,172,29188,1,0,1,0.3,0.0,35.2,1071,2979,0
79577,172,29188,1,0,1,0.0,0.0,35.2,657,2757,0
79600,172,29188,1,0,1,0.0,0.5,35.2,1071,3597,0
79623,172,29188,1,0,1,0.0,0.5,35.2,657,2685,0
79646,172,29188,1,0,1,0.0,0.5,35.2,747,2793,0
79669,172,29188,1,0,1,0.0,0.5,35.2,981,2385,0
79692,172,29188,1,0,1,0.0,0.5,35.2,657,2547,0
79715,172,29188,1,0,1,0.0,1.0,35.2,657,2229,0
79738,172,29188,1,0,1,0.3,0.5,35.2,981,2601,0
79761,172,29188,1,0,1,0.0,1.0,35.2,657,2151,0
79785,172,29188,1,0,1,0.0,0.5,35.2,1131,2895,0
79808,172,29188,1,0,1,0.0,0.5,35.2,687,2787,0
79832,171,29185,1,0,1,0.0,0.5,35.2,657,2385,0
79855,171,29185,1,0,1,0.0,0.5,35.2,1071,2649,0
79878,171,29185,1,0,1,0.0,0.5,35.2,657,2577,0
79901,171,29185,1,0,1,0.0,0.5,35.2,1071,2631,0
79924,171,29185,1,0,1,0.0,0.5,35.2,567,2295,0
79947,171,29185,1,0,1,0.0,0.5,35.2,657,2697,0
79970,171,29185,1,0,1,0.0,0.5,35.2,981,2583,0
79993,171,29185,1,0,1,0.0,0.5,35.2,657,2403,0
80017,171,29185,1,0,1,0.0,0.5,35.2,657,2445,0
80040,171,29185,1,0,1,0.3,0.5,35.2,1071,2787,0
80063,171,29185,1,0,1,0.0,0.0,35.2,567,2235,0
80086,171,29185,1,0,1,0.0,0.5,35.2,1071,2651,0
80109,172,29188,1,0,1,0.0,0.5,35.2,747,3771,0
80132,172,29188,1,0,1,0.0,0.5,35.2,657,2709,0
80155,172,29188,1,0,1,0.0,0.5,35.2,1071,2511,0
80178,172,29188,1,0,1,0.0,0.0,35.2,657,2127,0
80201,172,29188,1,0,1,0.0,0.5,35.2,747,2889,0
80224,172,29188,1,0,1,0.0,0.5,35.2,981,2523,0
80247,172,29188,1,0,1,0.0,0.5,35.2,747,2499,0
80270,172,29188,1,0,1,0.0,0.5,35.2,981,2715,0
80293,172,29188,1,0,1,0.0,0.5,35.2,747,2517,0
80316,172,29188,1,0,1,0.0,0.0,35.2,657,2757,0
80339,172,29188,1,0,1,0.3,0.0,35.2,981,2481,0
80362,172,29188,1,0,1,0.0,0.0,35.2,567,2367,0
80385,172,29188,1,0,1,0.0,0.0,35.2,981,2211,0
80408,172,29188,1,0,1,0.0,0.0,35.2,832,3141,0
80436,171,29185,1,0,1,0.0,0.5,35.2,657,2367,0
80459,171,29185,1,0,1,0.3,0.5,35.2,1071,2403,0
80482,171,29185,1,0,1,0.0,0.0,35.2,657,2679,0
80505,171,29185,1,0,1,0.0,0.0,35.2,1041,2487,0
80528,171,29185,1,0,1,0.0,0.0,35.2,747,2769,0
80552,171,29185,1,0,1,0.0,0.0,35.2,657,3429,0
80575,171,29185,1,0,1,0.3,0.0,35.2,1131,2715,0
80598,171,29185,1,0,1,0.0,0.0,35.2,657,2601,0
80621,171,29185,1,0,1,0.0,0.0,35.2,747,2967,0
80644,171,29185,1,0,1,0.0,0.0,35.2,1041,2265,0
80667,171,29185,1,0,1,0.0,0.0,35.2,747,2397,0
80690,172,29188,1,0,1,0.0,0.0,35.2,1216,3497,0
80718,172,29188,1,0,1,0.0,0.0,35.2,567,2397,0
80741,172,29188,1,0,1,0.0,0.0,35.2,657,2565,0
80764,172,29188,1,0,1,0.0,0.0,35.2,1041,2577,0
80787,172,29188,1,0,1,0.0,0.0,35.2,747,2853,0
80810,172,29188,1,0,1,0.0,0.0,35.2,1041,2421,0
80833,172,29188,1,0,1,0.0,0.0,35.2,657,2673,0
80856,172,29188,1,0,1,0.0,0.0,35.2,627,2409,0
80879,172,29188,1,0,1,0.3,0.0,35.2,1071,2709,0
80902,172,29188,1,0,1,0.3,0.0,35.2,717,2505,0
80925,172,29265,1,0,1,0.0,0.0,35.2,747,2871,0
80948,172,29188,1,0,1,0.3,0.0,35.2,951,2079,0
80972,172,29188,1,0,1,0.0,0.0,35.2,567,2349,0
80995,171,29185,1,0,1,0.0,0.0,35.2,1131,2907,0
81018,171,29185,1,0,1,0.0,0.0,35.2,657,2367,0
81041,171,29185,1,0,1,0.0,0.0,35.2,747,2949,0
81064,171,29185,1,0,1,0.0,0.0,35.2,981,2559,0
81087,171,29185,1,0,1,0.0,0.0,35.2,747,2613,0
81110,171,29185,1,0,1,0.3,0.0,35.2,831,2193,0
81133,171,29185,1,0,1,0.0,0.0,35.2,807,2613,0
81157,171,29185,1,0,1,0.0,0.5,35.2,597,2427,0
81180,171,29185,1,0,1,0.3,0.0,35.2,1131,3045,0
81202,171,29185,1,0,1,0.0,0.0,35.2,597,2619,0
81226,171,29185,1,0,1,0.0,0.0,35.2,657,2955,0
81249,171,29185,1,0,1,0.0,0.0,35.2,891,2313,0
81272,171,29185,1,0,1,0.0,0.5,35.2,657,1939,0
81295,171,29185,1,0,1,0.0,0.0,35.2,1071,2691,0
81318,172,29188,1,0,1,0.0,0.0,35.2,712,2805,0
81346,172,29188,1,0,1,0.0,0.0,35.2,687,2613,0
81369,172,29188,1,0,1,0.0,0.0,35.2,1041,2739,0
81392,172,29188,1,0,1,0.0,0.5,35.2,747,2853,0
81415,172,29188,1,0,1,0.3,0.5,35.2,1071,2475,0
81439,172,29188,1,0,1,0.0,0.5,35.2,567,2193,0
81462,172,29188,1,0,1,0.0,0.5,35.2,657,2559,0
81485,172,29188,1,0,1,0.0,0.5,35.2,1041,2385,0
81508,172,29188,1,0,1,0.0,0.5,35.2,747,2709,0
81531,172,29265,1,0,1,0.0,0.0,35.2,657,2595,0
81554,172,29188,1,0,1,0.0,0.0,35.2,1071,2811,0
81577,173,29191,1,0,1,0.0,0.5,35.2,567,2217,0
81600,173,29191,1,0,1,0.0,0.0,35.2,1041,2331,0
81623,173,29191,1,0,1,0.3,0.0,35.2,597,2307,0
81646,173,29191,1,0,1,0.0,0.0,35.2,747,2673,0
81669,173,29191,1,0,1,0.0,0.0,35.2,981,2517,0
