timestamp,num_process,num_fds,num_conn,num_ssh,num_active_users,cpu_usage,cpu_load,ram,tx_bytes,rx_bytes,failed_logins63768,162,44976,1,0,1,1.0,7.5,84.0,766,0,0
66121,173,49832,1,0,1,0.8,11.0,86.5,2662,0,0
66146,173,49832,1,0,1,0.3,10.5,86.5,2650,0,0
66170,173,49832,1,0,1,0.8,10.0,86.5,2602,0,0
66195,173,49014,1,0,1,0.0,10.0,86.5,3766,0,0
66219,173,49014,1,0,1,0.7,10.0,86.5,2686,0,0
66244,173,49014,1,0,1,0.3,11.0,86.5,2722,0,0
66269,173,49014,1,0,1,0.5,11.0,86.5,2800,0,0
66293,173,49014,1,0,1,0.3,11.5,86.5,2806,0,0
66318,173,48682,1,0,1,0.5,12.0,86.5,2920,0,0
66342,174,49017,1,0,1,0.3,12.5,86.4,2722,0,0
66367,174,49017,1,0,1,0.5,12.5,86.5,2590,0,0
66392,174,49017,1,0,1,0.3,12.5,86.5,2878,0,0
66416,174,49426,1,0,1,1.0,12.0,86.5,2650,0,0
66441,174,49426,1,0,1,0.3,11.5,86.5,2740,0,0
66465,174,49017,1,0,1,0.7,11.0,86.5,3460,0,0
66490,174,49017,1,0,1,0.8,12.0,86.5,4150,0,0
66514,174,49017,1,0,1,0.5,12.5,86.5,4000,0,0
66539,174,49017,1,0,1,0.8,12.0,86.5,3586,0,0
66563,174,49017,1,0,1,0.3,12.0,86.5,2650,0,0
66588,174,49017,1,0,1,0.3,12.0,86.4,2842,0,0
66612,174,49017,1,0,1,0.0,12.0,86.5,2434,0,0
66637,174,49017,1,0,1,0.2,11.5,86.5,2860,0,0
66661,173,49014,1,0,1,0.3,11.0,86.5,2758,0,0
66686,173,49014,1,0,1,0.3,11.0,86.5,2650,0,0
66710,173,49423,1,0,1,0.3,11.0,86.5,2542,0,0
66735,173,49423,1,0,1,0.5,10.5,86.5,2914,0,0
66759,173,49014,1,0,1,0.5,11.5,86.5,2632,0,0
66785,173,49014,1,0,1,0.5,11.5,86.5,2782,0,0
66809,173,49014,1,0,1,0.3,12.0,86.5,2770,0,0
66833,173,49014,1,0,1,0.2,12.0,86.5,2308,0,0
66858,173,49014,1,0,1,0.0,12.0,86.5,2818,0,0
66882,173,49014,1,0,1,0.2,11.5,86.5,2728,0,0
66907,173,49500,1,0,1,0.0,11.5,86.5,2788,0,0
66932,173,49423,1,0,1,0.0,11.5,86.5,2704,0,0
66956,173,49014,1,0,1,1.7,11.5,86.5,2494,0,0
66981,173,49014,1,0,1,0.2,11.0,86.5,2878,0,0
67005,173,49014,1,0,1,0.5,12.0,86.5,2632,0,0
67030,173,49014,1,0,1,0.5,11.5,86.5,2746,0,0
67054,173,49014,1,0,1,0.5,11.5,86.5,2836,0,0
67079,173,49014,1,0,1,0.0,11.0,86.4,2956,0,0
67103,173,49014,1,0,1,0.5,11.0,86.5,2770,0,0
67128,173,49014,1,0,1,0.5,11.5,86.5,2524,0,0
67152,173,49014,1,0,1,0.5,11.0,86.5,2710,0,0
67177,174,49017,1,0,1,0.3,10.5,86.5,2782,0,0
67201,174,49426,1,0,1,0.3,12.0,86.5,2512,0,0
67226,174,49426,1,0,1,0.3,12.5,86.5,2572,0,0
67250,174,49426,1,0,1,0.3,12.5,86.5,2722,0,0
67276,174,49017,1,0,1,0.5,12.0,86.5,2836,0,0
67300,174,49017,1,0,1,0.3,11.5,86.5,2650,0,0
67325,174,49426,1,0,1,0.3,11.5,86.5,2920,0,0
67349,174,49426,1,0,1,0.5,11.5,86.5,2800,0,0
67374,174,49017,1,0,1,0.3,11.5,86.5,2356,0,0
67400,174,49017,1,0,1,0.5,11.0,86.5,9878,0,0
67424,174,49017,1,0,1,0.8,11.0,86.5,2878,0,0
67449,174,49017,1,0,1,0.2,11.0,86.5,2608,0,0
67473,174,49017,1,0,1,0.5,11.0,86.5,2782,0,0
67498,173,49423,1,0,1,1.5,11.0,86.5,2494,0,0
67522,174,49426,1,0,1,0.2,10.5,86.5,2740,0,0
67546,174,49835,1,0,1,0.3,10.5,86.5,2878,0,0
67571,174,49835,1,0,1,0.5,10.5,86.5,2434,0,0
67595,174,49835,1,0,1,0.5,10.0,86.5,2758,0,0
67619,174,49017,1,0,1,0.7,10.5,86.5,2512,0,0
67644,174,49017,1,0,1,0.5,11.0,86.5,2584,0,0
67668,174,49017,1,0,1,0.0,11.0,86.5,2776,0,0
67693,174,49017,1,0,1,1.0,11.0,86.5,2512,0,0
67717,174,49017,1,0,1,0.5,10.5,86.5,2704,0,0
67742,174,49017,1,0,1,0.0,11.0,86.5,2254,0,0
67767,174,49017,1,0,1,0.3,10.5,86.5,2626,0,0
67791,174,49426,1,0,1,0.3,10.0,86.5,2758,0,0
67816,174,49426,1,0,1,0.3,10.0,86.5,2704,0,0
67841,173,49832,1,0,1,0.3,9.5,86.5,2710,0,0
67865,173,49832,1,0,1,0.5,10.5,86.5,2818,0,0
67890,173,49014,1,0,1,0.3,10.0,86.5,2794,0,0
67914,173,49014,1,0,1,0.3,10.5,86.5,2728,0,0
67939,173,49014,1,0,1,0.5,10.5,86.5,2818,0,0
67963,173,49014,1,0,1,0.3,10.5,86.5,2536,0,0
67988,173,48605,1,0,1,0.2,11.0,86.5,2716,0,0
68013,173,48605,1,0,1,0.5,10.5,86.5,2740,0,0
68037,173,49014,1,0,1,0.8,10.5,86.5,2434,0,0
68062,174,49017,1,0,1,0.8,10.0,86.5,2722,0,0
68086,174,49017,1,0,1,0.3,10.5,86.5,2722,0,0
68111,174,49094,1,0,1,0.7,10.0,86.5,2416,0,0
68136,174,49017,1,0,1,0.0,10.0,86.5,2686,0,0
68160,174,49017,1,0,1,1.8,10.0,86.5,2572,0,0
68184,174,48608,1,0,1,0.3,9.5,86.5,2878,0,0
68209,174,48608,1,0,1,0.5,9.5,86.5,2896,0,0
68233,174,49017,1,0,1,0.3,10.0,86.5,2374,0,0
68258,174,49017,1,0,1,0.7,10.0,86.5,2776,0,0
68282,174,49017,1,0,1,0.3,10.0,86.5,2776,0,0
68307,174,49017,1,0,1,0.2,10.5,86.5,2728,0,0
68331,174,49017,1,0,1,0.3,11.0,86.5,2722,0,0
68356,174,49017,1,0,1,0.2,12.0,86.5,2698,0,0
68380,173,49014,1,0,1,0.7,12.0,86.5,2806,0,0
68405,173,49423,1,0,1,0.0,12.5,86.5,2800,0,0
68429,173,49423,1,0,1,0.3,12.5,86.5,2710,0,0
68454,173,49014,1,0,1,0.5,13.0,86.5,2584,0,0
68479,173,49014,1,0,1,0.3,13.0,86.5,2800,0,0
68503,173,49014,1,0,1,0.0,13.5,86.5,2530,0,0
68528,173,49423,1,0,1,0.5,13.5,86.5,2428,0,0
68553,173,49423,1,0,1,0.5,14.000000000000002,86.5,2680,0,0
68577,173,49423,1,0,1,1.5,13.5,86.5,2668,0,0
68602,173,49014,1,0,1,0.5,13.5,86.5,2818,0,0
68626,173,49423,1,0,1,0.7,13.0,86.5,2740,0,0
68651,173,49423,1,0,1,0.2,13.5,86.5,2590,0,0
68675,173,49014,1,0,1,0.3,13.5,86.5,2938,0,0
68700,173,49014,1,0,1,0.5,13.5,86.5,2626,0,0
68724,173,49014,1,0,1,0.0,13.0,86.5,2860,0,0
68749,173,49423,1,0,1,0.3,13.5,86.5,2662,0,0
68773,173,49423,1,0,1,0.7,13.5,86.5,2788,0,0
68798,173,49014,1,0,1,0.3,13.0,86.5,2818,0,0
68823,173,49423,1,0,1,0.7,13.0,86.5,2722,0,0
68848,173,49423,1,0,1,0.7,12.5,86.5,2746,0,0
68872,173,49423,1,0,1,0.3,12.5,86.5,2782,0,0
68897,173,49014,1,0,1,0.3,14.499999999999998,86.5,2584,0,0
68921,173,49014,1,0,1,0.3,14.000000000000002,86.5,2710,0,0
68946,174,49020,1,0,1,0.5,14.000000000000002,86.5,2626,0,0
68970,175,49020,1,0,1,0.3,14.000000000000002,86.5,2746,0,0
68995,175,49020,1,0,1,0.0,14.000000000000002,86.5,2758,0,0
69019,175,49020,1,0,1,0.0,13.5,86.5,2704,0,0
69044,175,49020,1,0,1,0.3,14.000000000000002,86.5,2356,0,0
69068,175,49020,1,0,1,0.5,13.5,86.5,2902,0,0
69093,175,49020,1,0,1,0.4,13.5,86.5,2656,0,0
69118,175,49020,1,0,1,0.5,13.0,86.5,2764,0,0
69142,175,49020,1,0,1,0.8,13.0,86.5,2542,0,0
69166,175,49020,1,0,1,0.5,12.5,86.5,2554,0,0
69191,175,49020,1,0,1,0.3,12.5,86.5,2584,0,0
69215,175,49020,1,0,1,0.4,12.5,86.5,2878,0,0
69241,175,48611,1,0,1,0.4,12.5,86.5,2434,0,0
69266,173,48605,1,0,1,0.2,13.0,86.5,2842,0,0
69291,173,49014,1,0,1,0.5,13.0,86.5,2878,0,0
69315,173,49091,1,0,1,0.3,13.0,86.5,2494,0,0
69339,174,49017,1,0,1,0.3,13.5,86.5,2722,0,0
69364,174,49017,1,0,1,1.2,14.000000000000002,86.5,2614,0,0
69388,174,49426,1,0,1,0.3,13.5,86.5,2452,0,0
69413,174,49426,1,0,1,0.8,13.5,86.5,2842,0,0
69438,174,49017,1,0,1,0.5,13.5,86.5,2554,0,0
69463,174,49017,1,0,1,0.3,13.0,86.5,2746,0,0
69487,174,49017,1,0,1,0.5,12.5,86.4,2758,0,0
69512,174,49426,1,0,1,0.5,12.5,86.5,2572,0,0
69537,174,49426,1,0,1,0.8,12.0,86.5,2782,0,0
69561,174,49017,1,0,1,0.0,12.5,86.5,2800,0,0
69585,174,49426,1,0,1,0.5,12.0,86.5,2626,0,0
69610,174,49426,1,0,1,0.7,13.0,86.5,2680,0,0
69634,174,49017,1,0,1,0.3,13.0,86.5,2758,0,0
69659,173,49014,1,0,1,0.3,13.0,86.5,2632,0,0
69684,173,48605,1,0,1,0.7,12.5,86.5,2734,0,0
69708,173,49014,1,0,1,0.0,13.0,86.5,2644,0,0
69733,173,49014,1,0,1,0.0,13.5,86.5,2296,0,0
69757,173,49014,1,0,1,0.3,13.0,86.5,2800,0,0
69781,173,49014,1,0,1,0.3,13.0,86.5,2650,0,0
69807,173,49014,1,0,1,0.0,13.0,86.5,2530,0,0
69831,173,49014,1,0,1,0.3,13.0,86.5,2764,0,0
69856,173,49014,1,0,1,0.3,13.0,86.5,2494,0,0
69880,173,49423,1,0,1,0.3,13.0,86.5,2644,0,0
69905,173,49500,1,0,1,0.3,12.5,86.5,2896,0,0
69929,173,49014,1,0,1,0.5,13.0,86.5,2530,0,0
69954,173,49014,1,0,1,0.0,13.0,86.5,2722,0,0
69978,173,49423,1,0,1,0.0,13.0,86.4,2560,0,0
70003,173,49423,1,0,1,0.0,12.5,86.5,2728,0,0
70027,173,49014,1,0,1,0.3,12.5,86.5,2638,0,0
70052,173,48605,1,0,1,0.0,12.0,86.5,2572,0,0
70077,173,49423,1,0,1,0.5,12.0,86.5,2662,0,0
70101,173,49423,1,0,1,0.3,12.0,86.5,2758,0,0
70125,173,49423,1,0,1,0.1,12.0,86.5,2650,0,0
70151,173,49423,1,0,1,0.0,11.5,86.5,2518,0,0
70176,173,48605,1,0,1,0.5,12.0,86.4,2602,0,0
70201,173,48605,1,0,1,0.5,12.5,86.5,2554,0,0
70225,173,49014,1,0,1,0.5,12.5,86.4,2722,0,0
70249,173,49014,1,0,1,0.2,12.5,86.5,2860,0,0
70274,173,49014,1,0,1,0.2,13.0,86.5,2332,0,0
70301,173,48605,1,0,1,0.5,13.5,86.5,3034,0,0
70326,173,49014,1,0,1,0.3,14.000000000000002,86.5,2818,0,0
70351,173,49014,1,0,1,0.3,14.000000000000002,86.5,2356,0,0
70375,173,48605,1,0,1,0.3,13.5,86.5,2818,0,0
70400,173,49014,1,0,1,0.8,13.5,86.5,2680,0,0
70424,173,49014,1,0,1,0.5,13.0,86.5,2710,0,0
70449,173,49014,1,0,1,0.0,13.0,86.5,2818,0,0
70474,173,49014,1,0,1,0.3,13.0,86.5,2416,0,0
70498,173,49014,1,0,1,0.5,12.5,86.5,2758,0,0
70522,173,49423,1,0,1,0.3,12.5,86.5,2938,0,0
70547,174,49426,1,0,1,0.2,12.5,86.5,2704,0,0
70572,174,49017,1,0,1,1.0,12.5,86.5,2806,0,0
70596,174,49017,1,0,1,0.3,12.0,86.4,2680,0,0
70621,174,49017,1,0,1,0.3,12.0,86.5,2692,0,0
70645,174,49017,1,0,1,0.5,12.5,86.5,2656,0,0
70670,174,49017,1,0,1,0.7,12.5,86.5,2740,0,0
70695,174,49017,1,0,1,0.5,13.5,86.5,2710,0,0
70719,174,49017,1,0,1,0.6,14.000000000000002,86.5,2896,0,0
70744,174,49017,1,0,1,0.0,13.5,86.5,2716,0,0
70769,174,49017,1,0,1,0.7,13.5,86.5,2452,0,0
70794,174,49017,1,0,1,0.5,13.0,86.5,2740,0,0
70818,174,49426,1,0,1,0.3,13.0,86.5,2806,0,0
70843,174,49426,1,0,1,0.0,12.5,86.5,2542,0,0
70867,174,49017,1,0,1,0.5,12.5,86.5,2878,0,0
70892,174,49017,1,0,1,0.2,12.0,86.5,2530,0,0
70916,174,49017,1,0,1,0.5,12.5,86.1,2842,0,0
70941,174,49426,1,0,1,0.5,13.0,86.5,2662,0,0
70965,174,49835,1,0,1,0.0,14.000000000000002,86.5,2548,0,0
70990,174,49835,1,0,1,0.3,13.5,86.5,2818,0,0
71016,174,49017,1,0,1,0.5,14.000000000000002,86.5,9866,0,0
71041,174,49017,1,0,1,0.5,13.5,86.5,2608,0,0
71065,174,49017,1,0,1,0.5,14.000000000000002,86.5,2722,0,0
71090,173,49014,1,0,1,0.2,14.499999999999998,86.5,2704,0,0
71115,173,49091,1,0,1,0.7,14.000000000000002,86.5,2728,0,0
71140,174,49017,1,0,1,0.5,13.5,86.5,2818,0,0
71170,174,49017,1,0,1,0.1,13.0,86.5,3862,0,0
71203,174,49426,1,0,1,0.7,12.5,86.5,2722,0,0
71228,174,49426,1,0,1,0.5,12.5,86.5,2764,0,0
71252,174,49017,1,0,1,0.3,12.5,86.5,2512,0,0
71278,174,49017,1,0,1,1.0,12.5,86.5,2860,0,0
71303,174,49017,1,0,1,0.3,12.5,86.5,2626,0,0
71327,174,49017,1,0,1,0.2,13.0,86.5,2452,0,0
71352,174,49017,1,0,1,0.2,13.5,86.5,2776,0,0
71376,174,49017,1,0,1,0.0,13.0,86.4,2722,0,0
71401,174,49017,1,0,1,0.5,13.5,86.5,2668,0,0
71426,174,49017,1,0,1,0.0,13.5,86.5,2506,0,0
71450,173,49014,1,0,1,0.5,13.5,86.5,2668,0,0
71475,173,49423,1,0,1,0.3,13.0,86.5,2878,0,0
71499,173,49423,1,0,1,0.3,12.5,86.5,2638,0,0
71524,173,49832,1,0,1,0.2,12.5,86.5,2728,0,0
71549,173,49832,1,0,1,0.0,14.000000000000002,86.5,2836,0,0
71573,173,49014,1,0,1,0.5,14.000000000000002,86.4,2704,0,0
71598,173,49014,1,0,1,0.5,13.5,86.5,2452,0,0
71622,173,49014,1,0,1,0.5,13.5,86.4,2764,0,0
71647,173,49014,1,0,1,0.0,13.5,86.5,2758,0,0
71671,173,49014,1,0,1,0.5,13.5,86.5,2632,0,0
71696,173,49423,1,0,1,0.2,14.000000000000002,86.5,2620,0,0
71720,173,49423,1,0,1,0.2,13.5,86.5,2512,0,0
71745,173,49832,1,0,1,0.0,13.5,86.5,2740,0,0
71769,173,49832,1,0,1,0.2,13.0,86.5,2722,0,0
71794,173,49014,1,0,1,0.3,13.0,86.5,2608,0,0
71819,173,49014,1,0,1,0.5,12.5,86.5,2896,0,0
71843,173,49014,1,0,1,0.8,13.0,86.5,2800,0,0
71868,173,49014,1,0,1,0.4,13.0,86.5,2554,0,0
71893,173,49423,1,0,1,0.5,13.0,86.5,2680,0,0
71918,173,49423,1,0,1,0.5,12.5,86.5,2710,0,0
71942,173,48605,1,0,1,0.3,12.5,86.5,2572,0,0
71967,173,48605,1,0,1,0.5,13.0,86.5,2788,0,0
71991,173,49014,1,0,1,0.5,13.5,86.4,2374,0,0
72016,173,49014,1,0,1,0.3,13.5,86.5,2752,0,0
72040,173,49423,1,0,1,0.0,13.0,86.5,2782,0,0
72064,173,49423,1,0,1,0.3,14.000000000000002,86.5,2632,0,0
72089,173,49014,1,0,1,0.2,13.5,86.5,2776,0,0
72114,173,49014,1,0,1,0.4,13.5,86.5,3130,0,0
72142,173,49014,1,0,1,0.3,13.5,86.5,2584,0,0
72166,173,49423,1,0,1,0.0,13.5,86.5,2554,0,0
72191,173,49423,1,0,1,0.3,13.0,86.5,2662,0,0
72216,173,49014,1,0,1,0.0,13.5,86.5,2530,0,0
72240,173,49014,1,0,1,0.5,14.000000000000002,86.5,2836,0,0
72265,173,49014,1,0,1,0.5,14.000000000000002,86.4,2554,0,0
72289,174,49017,1,0,1,1.0,14.499999999999998,86.5,2530,0,0
72314,174,49912,1,0,1,0.5,14.000000000000002,86.5,2740,0,0
72338,174,49835,1,0,1,0.7,14.000000000000002,86.5,2698,0,0
72363,174,49017,1,0,1,0.5,14.000000000000002,86.5,2830,0,0
72388,174,49017,1,0,1,0.3,14.000000000000002,86.5,2524,0,0
72412,174,48608,1,0,1,0.3,13.5,86.4,2650,0,0
72436,174,49017,1,0,1,0.3,13.5,86.5,2716,0,0
72461,174,49017,1,0,1,0.3,13.0,86.5,2566,0,0
72485,174,49017,1,0,1,0.3,13.0,86.5,2608,0,0
72510,174,48608,1,0,1,0.2,13.0,86.5,2722,0,0
72534,174,48608,1,0,1,0.5,13.0,86.5,2716,0,0
72559,174,49017,1,0,1,1.0,13.0,86.5,2806,0,0
72584,174,49017,1,0,1,0.0,13.5,86.5,2602,0,0
72608,173,49014,1,0,1,0.8,13.5,86.5,2878,0,0
72633,173,49014,1,0,1,0.5,13.5,86.5,2530,0,0
72657,173,49014,1,0,1,0.8,13.5,86.5,2878,0,0
72683,173,49423,1,0,1,0.4,14.000000000000002,86.5,2680,0,0
72709,173,49423,1,0,1,0.3,14.000000000000002,86.5,2710,0,0
72733,173,49832,1,0,1,0.0,13.5,86.5,2644,0,0
72758,173,49832,1,0,1,0.3,13.5,86.5,2782,0,0
72782,173,49014,1,0,1,0.2,14.000000000000002,86.5,2548,0,0
72807,173,49014,1,0,1,0.0,14.000000000000002,86.5,2974,0,0
72831,173,48605,1,0,1,0.5,13.5,86.5,2452,0,0
72856,173,49014,1,0,1,1.0,13.5,86.4,2938,0,0
72881,173,49014,1,0,1,0.0,13.5,86.5,2428,0,0
72906,173,49091,1,0,1,0.0,13.5,86.5,2650,0,0
72930,173,49014,1,0,1,0.5,13.5,86.5,2542,0,0
72955,174,49017,1,0,1,0.5,13.5,86.5,2920,0,0
72979,174,49423,1,0,1,0.3,13.0,86.5,2416,0,0
73004,174,49426,1,0,1,0.2,13.0,86.5,2860,0,0
73029,174,49835,1,0,1,0.3,13.0,86.5,2722,0,0
73054,174,49835,1,0,1,0.5,13.0,86.5,2494,0,0
73078,174,49835,1,0,1,0.5,13.0,86.5,2740,0,0
73103,174,49835,1,0,1,0.5,13.0,86.5,2572,0,0
73127,174,49017,1,0,1,0.2,13.5,86.5,2524,0,0
73152,174,49835,1,0,1,0.3,13.0,86.5,2782,0,0
73176,174,49835,1,0,1,0.2,13.0,86.5,2512,0,0
73201,174,49835,1,0,1,0.0,12.5,86.5,2698,0,0
73225,174,49835,1,0,1,0.2,12.5,86.5,2800,0,0
73250,173,49832,1,0,1,0.3,12.0,86.4,2572,0,0
73275,173,49832,1,0,1,0.3,12.0,86.5,2800,0,0
73299,173,48605,1,0,1,0.3,12.0,86.4,2860,0,0
73324,173,49014,1,0,1,0.5,12.0,86.4,2452,0,0
73348,173,49014,1,0,1,0.0,12.0,86.4,2896,0,0
73373,173,48605,1,0,1,0.2,12.5,86.5,2452,0,0
73397,173,49014,1,0,1,0.5,12.5,86.5,2818,0,0
73422,173,49014,1,0,1,0.2,12.0,86.5,2428,0,0
73447,173,49014,1,0,1,0.4,12.5,86.5,2854,0,0
73472,173,48605,1,0,1,0.5,13.0,86.5,2602,0,0
73497,173,48605,1,0,1,0.8,13.0,86.4,2818,0,0
73521,173,49014,1,0,1,0.0,14.000000000000002,86.5,2668,0,0
73546,174,49017,1,0,1,1.0,13.5,86.5,2518,0,0
73571,174,49426,1,0,1,0.6,13.0,86.4,2680,0,0
73597,174,49426,1,0,1,0.4,14.000000000000002,86.5,2956,0,0
73624,174,49426,1,0,1,0.3,14.000000000000002,86.5,2566,0,0
73649,174,49426,1,0,1,0.5,14.000000000000002,86.5,2896,0,0
73673,174,49426,1,0,1,0.0,13.5,86.5,2572,0,0
73698,174,49017,1,0,1,0.5,14.499999999999998,86.5,2686,0,0
73722,174,48608,1,0,1,0.5,14.000000000000002,86.5,2560,0,0
73746,174,49017,1,0,1,0.7,13.5,86.5,2710,0,0
73770,174,49017,1,0,1,0.3,13.5,86.5,2620,0,0
73795,174,49017,1,0,1,0.5,14.000000000000002,86.5,2620,0,0
73819,174,48608,1,0,1,0.5,14.000000000000002,86.4,2608,0,0
73844,174,48608,1,0,1,0.5,14.000000000000002,86.4,2818,0,0
73868,173,49014,1,0,1,0.3,14.000000000000002,86.4,2374,0,0
73893,173,49014,1,0,1,0.5,14.000000000000002,86.5,2818,0,0
